id,context,question,A,B,C,D,answer
287,【以色列南部多地响起火箭弹防空警报】财联社10月22日电，据《以色列时报》当地时间22日报道，以色列南部多地拉响了火箭弹防空警报，包括沿海城市阿什凯隆和加沙地带周边的社区纳哈勒奥兹等。目前暂无人员伤亡信息。,以色列南部多地响起火箭弹防空警报，其中包括哪些城市？,阿什凯隆和纳哈勒奥兹。,特拉维夫。,以色列北部城市。,耶路撒冷。,
288,【以色列再次空袭叙利亚两座机场】财联社10月22日电，据叙利亚国家通讯社援引叙利亚军方消息报道，当地时间今天（22日）清晨5点多，以色列对叙利亚首都大马士革国际机场和阿勒颇国际机场发动空袭，造成1人死亡、1人受伤。袭击还导致两座机场的跑道受损。目前，两座机场已停止服务。此前，大马士革国际机场本月曾在12日遭以军空袭，18日才开始恢复运营。阿勒颇国际机场在12日、14日接连遭以军空袭。,以色列空袭叙利亚两座机场后，造成的死亡和伤亡人数分别是多少？,空袭导致4人死亡、4人受伤。,空袭导致1人死亡、1人受伤。,空袭导致3人死亡、3人受伤。,空袭导致2人死亡、2人受伤。,
289,【印尼北苏拉威西省东南海域发生5.1级地震】财联社10月21日电，据印尼气象、气候和地球物理局消息，当地时间10月21日2时51分，印尼北苏拉威西省东南69公里处海域发生5.1级地震，震中位于北纬0.68度，东经125.3度，震源深度33公里。,印尼北苏拉威西省东南海域发生的地震是什么级别？,5.1级。,6.2级,4.6级,7.8级,
290,【英国发布最高级别降雨预警】财联社10月20日电，英国气象局18日发布红色降雨预警，预计风暴巴贝特将在19日晚至20日给苏格兰部分地区带来特大持续降雨，一些地方居民面临生命威胁。这是自2020年2月以来英国首次发布最高级别的降雨预警。,预计风暴巴贝特将在哪一天给苏格兰部分地区带来特大持续降雨？,预计风暴巴贝特将在20日晚至21日给苏格兰部分地区带来特大持续降雨。,预计风暴巴贝特将在21日晚至22日给苏格兰部分地区带来特大持续降雨。,预计风暴巴贝特将在19日晚至20日给苏格兰部分地区带来特大持续降雨。,预计风暴巴贝特将在18日晚至19日给苏格兰部分地区带来特大持续降雨。,
291,【英洛华：第三季度净利润2587.49万元同比下降69.54%】财联社10月20日电，英洛华公布2023年第三季度报告，报告期营业收入9.43亿元，同比下降26.04%；归属于上市公司股东的净利润2587.49万元，同比下降69.54%。,英洛华2023年第三季度的净利润同比下降了多少?,0.6954,2587.49万元,9.43亿元,0.2604,
292,【萤石网络：前三季净利润4.01亿元同比增长83.27%】财联社10月20日电，萤石网络公布三季度报告，营业收入35.08亿元，同比增长11.83%，净利润4.01亿元，同比增长83.27%，扣非净利润3.89亿元，同比增长82.93%，基本每股收益0.71元。,萤石网络所发布的三季度报告中净利润同比增长了多少？,净利润同比增长了11.83%,净利润同比增长了0.71元,净利润同比增长了83.27%,净利润同比增长了82.93%,
293,【预告：国新办定于10月23日就2023年前三季度农业农村经济运行情况举行发布会】财联社10月20日电，国务院新闻办公室定于2023年10月23日（星期一）上午10时举行新闻发布会，农业农村部总农艺师、发展规划司司长曾衍德介绍2023年前三季度农业农村经济运行情况，并答记者问。,2023年前三季度农业农村经济运行情况发布会的时间是什么时候？,2023年11月23日上午9时。,2023年10月23日下午2时。,2023年10月22日上午10时。,2023年10月23日上午10时。,
294,【云煤能源：第三季度实现净利润2.68亿元】财联社10月19日电，云煤能源公告，第三季度实现营业收入18.14亿元，同比增长5.07%；归属于上市公司股东的净利润2.68亿元，前三季度净利润2.35亿元。第三季度净利润增长主要原因是报告期内处置子公司形成的收益所致。,云煤能源第三季度的净利润增长的主要原因是什么？,报告期内处置子公司形成的收益,营业收入的增加,成本的降低,新投资项目产生的利润,
295,【章源钨业发布10月下半月长单报价】财联社10月20日电，章源钨业10月20日发布10月下半月长单报价：1、黑钨精矿(WO3≥55%)：11.75万元/标吨；2、白钨精矿(WO3≥55%)：11.60万元/标吨；3、仲钨酸铵(国标零级)：17.85万元/吨。,章源钨业10月20日发布的10月下半月长单报价中，仲钨酸铵的价格是多少？,17.85万元/吨。,10.85万元/吨。,11.75万元/标吨。,11.60万元/标吨。,
296,【长鸿高科：终止筹划重大资产重组事项】财联社10月20日电，长鸿高科公告，公司原拟以支付现金方式购买广西长科新材料有限公司100%股权。受近期市场环境变化等因素影响，本次交易条件发生较大变化，公司与交易对方经过多轮沟通和谈判，对交易方案中的核心交易条件未能达成一致意见，经审慎考虑，公司将暂不继续推进相关事项，决定终止筹划本次重大资产重组事项。,长鸿高科暂停了什么重大资产重组事项？,长鸿高科决定终止与交易对方的合作谈判。,长鸿高科决定继续推进筹划购买广西长科新材料有限公司100%股权的重大资产重组事项。,长鸿高科终止了筹划购买广西长科新材料有限公司100%股权的重大资产重组事项。,长鸿高科决定暂停筹划与广西长科新材料有限公司的合作计划。,
297,【长江材料：第三季度净利润3283.23万元同比增长82.35%】财联社10月20日电，长江材料公布2023年第三季度报告，报告期营业收入2.16亿元，同比下降1.45%；归属于上市公司股东的净利润3283.23万元，同比增长82.35%。,长江材料2023年第三季度净利润同比增长了多少？,3283.23万元,2.16亿元,0.0145,0.8235,
298,【兆驰股份：前三季净利润12.7亿元同比增长44.4%】财联社10月20日电，兆驰股份公布三季度报告，营业收入126.87亿元，同比增长15.84%，净利润12.7亿元，同比增长44.4%，扣非净利润11.18亿元，同比增长46.27%，基本每股收益0.2810元。,兆驰股份前三季度的净利润同比增长了多少？,0.444,0.4627,0.127,0.1584,
299,【浙江前三季度实现GDP5.9182万亿元同比增长6.3%】财联社10月21日电，从浙江经济运行情况新闻发布会获悉，据地区生产总值统一核算结果，前三季度浙江实现生产总值5.9182万亿元，按不变价格计算，同比增长6.3%。分产业看，第一产业增加值1580亿元，增长3.9%；第二产业增加值24434亿元，增长5.1%；第三产业增加值33168亿元，增长7.3%。,浙江前三季度实现的GDP增长率是多少？,0.063,0.039,0.073,0.051,
300,【浙江震元：拟以620万元收购震元医药48.062%股权】财联社10月19日电，浙江震元公告，公司十一届二次董事会审议通过《关于收购控股子公司绍兴震元医药经营有限责任公司其他股东股权的议案》：同意以620万元的自有资金收购绍兴市金融控股有限公司(简称“市金控公司”)持有的绍兴震元医药经营有限责任公司(简称“震元医药”)48.062%的股权。,浙江震元公司拟以多少金额收购绍兴震元医药的股权？,620万元。,380万元,780万元,920万元,
301,【镇海股份：前三季净利润5708.87万元同比增长0.06%】财联社10月19日电，镇海股份公布三季度报告，营业收入3.58亿元，同比下降24.02%，净利润5708.87万元，同比增长0.06%，基本每股收益0.24元。,镇海股份前三季度净利润同比增长多少？,5708.87万元,3.58亿元。,0.06%。,24.02%。,
302,【震安科技：第三季度净利润83.35万元同比下降96.55%】财联社10月20日电，震安科技公布2023年第三季度报告，报告期营业收入2.09亿元，同比下降5.77%；归属于上市公司股东的净利润83.35万元，同比下降96.55%。,震安科技2023年第三季度净利润同比下降的幅度是多少？,0.0577,0.9655,2.09亿元,83.35万元,
303,【证监会：对不分红的公司加强披露要求等制度约束督促分红】财联社10月20日电，证监会就《上市公司监管指引第3号——上市公司现金分红（2023年修订）》等现金分红规范性文件公开征求意见。《现金分红指引》进一步明确鼓励现金分红导向，推动提高分红水平。对不分红的公司加强披露要求等制度约束督促分红。对财务投资较多但分红水平偏低的公司进行重点关注，督促提高分红水平，专注主业。,证监会新规要求加强对不分红的公司的约束和督促分红，这是否意味着分红水平将得到提高？,是的，证监会新规明确要求对不分红的公司加强披露要求等制度约束来督促分红，推动提高分红水平。,是的，证监会新规要求加强对不分红的公司的约束和督促分红，但并没有明确规定分红水平将得到提高。,不是，证监会新规只是加强了对不分红的公司的披露要求和制度约束，并没有具体规定要提高分红水平。,不是，证监会新规只是对财务投资较多但分红水平偏低的公司进行重点关注，督促提高分红水平，并没有涉及所有不分红公司。,
